path,filename,filter,prediction,cv2 time,prediction time,words,wer,cer,wil,wip,mer,fluxo
/content/crop_craft-images/RG_Verso,res_00025937_in_10.jpg,bilateral,02/01/1982,0.0007727146148681641,0.012826204299926758,02/01/1982,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_11.jpg,original,REGiStRo,,0.012866735458374023,REGISTRO,1.0,0.375,1.0,0.0,1.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_11.jpg,image_full_gray,REGISTRO,1.5020370483398438e-05,0.012775659561157227,REGISTRO,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_11.jpg,limiarização_de_otsu,reGiStrO,1.33514404296875e-05,0.012642860412597656,REGISTRO,1.0,0.625,1.0,0.0,1.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_11.jpg,limiarização_binária,,3.0994415283203125e-06,0.005636930465698242,REGISTRO,1.0,1.0,1.0,0.0,1.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_11.jpg,bilateral,,0.0006008148193359375,0.005469799041748047,REGISTRO,1.0,1.0,1.0,0.0,1.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_12.jpg,original,DATA,,0.011925458908081055,DATA,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_12.jpg,image_full_gray,DATA,1.4781951904296875e-05,0.011907815933227539,DATA,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_12.jpg,limiarização_de_otsu,DATA,1.2159347534179688e-05,0.012020349502563477,DATA,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_12.jpg,limiarização_binária,,4.0531158447265625e-06,0.005446434020996094,DATA,1.0,1.0,1.0,0.0,1.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_12.jpg,bilateral,,0.00039196014404296875,0.005499839782714844,DATA,1.0,1.0,1.0,0.0,1.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_14.jpg,original,EXPEDICAO,,0.013570308685302734,EXPEDIÇÃO,1.0,0.2222222222222222,1.0,0.0,1.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_14.jpg,image_full_gray,EXPEDICAO,1.8358230590820312e-05,0.013196706771850586,EXPEDIÇÃO,1.0,0.2222222222222222,1.0,0.0,1.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_14.jpg,limiarização_de_otsu,EXPEDICAO,1.5020370483398438e-05,0.01345372200012207,EXPEDIÇÃO,1.0,0.2222222222222222,1.0,0.0,1.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_14.jpg,limiarização_binária,,3.5762786865234375e-06,0.005356311798095703,EXPEDIÇÃO,1.0,1.0,1.0,0.0,1.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_14.jpg,bilateral,,0.0006372928619384766,0.005403757095336914,EXPEDIÇÃO,1.0,1.0,1.0,0.0,1.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_15.jpg,original,GERAL,,0.011638641357421875,GERAL,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_15.jpg,image_full_gray,GERAL,1.6927719116210938e-05,0.01163339614868164,GERAL,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_15.jpg,limiarização_de_otsu,GERAL,1.2636184692382812e-05,0.011586904525756836,GERAL,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_15.jpg,limiarização_binária,,3.5762786865234375e-06,0.005356550216674805,GERAL,1.0,1.0,1.0,0.0,1.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_15.jpg,bilateral,,0.0004887580871582031,0.005630016326904297,GERAL,1.0,1.0,1.0,0.0,1.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_16.jpg,original,GOULARTE,,0.014721393585205078,GOULARTE,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_16.jpg,image_full_gray,GOULARTE,1.7642974853515625e-05,0.013277292251586914,GOULARTE,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_16.jpg,limiarização_de_otsu,GOULARTE,1.5735626220703125e-05,0.013160467147827148,GOULARTE,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_16.jpg,limiarização_binária,GOULARTE,4.0531158447265625e-06,0.013176918029785156,GOULARTE,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_16.jpg,bilateral,GOULARTE,0.0008168220520019531,0.013166666030883789,GOULARTE,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_17.jpg,original,PANTAROTO,,0.01383662223815918,PANTAROTO,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_17.jpg,image_full_gray,PANTAROTO,1.71661376953125e-05,0.013776779174804688,PANTAROTO,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_17.jpg,limiarização_de_otsu,PANTAROTO,1.621246337890625e-05,0.013859748840332031,PANTAROTO,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_17.jpg,limiarização_binária,PANTAROTO,4.0531158447265625e-06,0.013883352279663086,PANTAROTO,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_17.jpg,bilateral,PANTAROTO,0.0008630752563476562,0.01406240463256836,PANTAROTO,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_18.jpg,original,LOSCALZO,,0.013121604919433594,LOSCALZO,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_18.jpg,image_full_gray,LOSCALZO,1.6927719116210938e-05,0.01305699348449707,LOSCALZO,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_18.jpg,limiarização_de_otsu,LOSCALZO,1.5974044799804688e-05,0.01405954360961914,LOSCALZO,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_18.jpg,limiarização_binária,LOSCALZO,3.5762786865234375e-06,0.01293802261352539,LOSCALZO,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_18.jpg,bilateral,LOSCALZO,0.0008180141448974609,0.013009309768676758,LOSCALZO,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_19.jpg,original,NCMF ~,,0.018317461013793945,NOME,2.0,1.0,1.0,0.0,1.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_19.jpg,image_full_gray,NME,1.52587890625e-05,0.01811504364013672,NOME,1.0,0.25,1.0,0.0,1.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_19.jpg,limiarização_de_otsu,NPME ,1.4066696166992188e-05,0.011776924133300781,NOME,1.0,0.25,1.0,0.0,1.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_19.jpg,limiarização_binária,,4.0531158447265625e-06,0.0053904056549072266,NOME,1.0,1.0,1.0,0.0,1.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_19.jpg,bilateral,,0.0004570484161376953,0.005399465560913086,NOME,1.0,1.0,1.0,0.0,1.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_20.jpg,original,MARTINS,,0.013359308242797852,MARTINS,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_20.jpg,image_full_gray,MARTINS,1.621246337890625e-05,0.012451887130737305,MARTINS,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_20.jpg,limiarização_de_otsu,MARTINS,3.266334533691406e-05,0.013074874877929688,MARTINS,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_20.jpg,limiarização_binária,MARTINS,1.4781951904296875e-05,0.012808799743652344,MARTINS,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_20.jpg,bilateral,MARTINS,0.0007255077362060547,0.012513399124145508,MARTINS,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_21.jpg,original,"FILACE~,",,0.019354820251464844,FILIAÇÃO,1.0,0.625,1.0,0.0,1.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_21.jpg,image_full_gray,"FILCEC,",1.6927719116210938e-05,0.018236637115478516,FILIAÇÃO,1.0,0.625,1.0,0.0,1.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_21.jpg,limiarização_de_otsu,"FIÇAÇ49,",1.5735626220703125e-05,0.01903080940246582,FILIAÇÃO,1.0,0.625,1.0,0.0,1.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_21.jpg,limiarização_binária,,3.337860107421875e-06,0.005423784255981445,FILIAÇÃO,1.0,1.0,1.0,0.0,1.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_21.jpg,bilateral,,0.0005750656127929688,0.00541234016418457,FILIAÇÃO,1.0,1.0,1.0,0.0,1.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_22.jpg,original,ZANELATTO,,0.013190984725952148,ZANELTTO,1.0,0.125,1.0,0.0,1.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_22.jpg,image_full_gray,ZANELATTO,1.6927719116210938e-05,0.013010263442993164,ZANELTTO,1.0,0.125,1.0,0.0,1.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_22.jpg,limiarização_de_otsu,ZANELATTO,1.6927719116210938e-05,0.013790130615234375,ZANELTTO,1.0,0.125,1.0,0.0,1.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_22.jpg,limiarização_binária,ZANELATTO,4.0531158447265625e-06,0.014037609100341797,ZANELTTO,1.0,0.125,1.0,0.0,1.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_22.jpg,bilateral,ZANELATTO,0.0008764266967773438,0.013743162155151367,ZANELTTO,1.0,0.125,1.0,0.0,1.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_23.jpg,original,STRONGREN,,0.013984203338623047,STRONGREN,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_23.jpg,image_full_gray,STRONGREN,1.8596649169921875e-05,0.013691425323486328,STRONGREN,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_23.jpg,limiarização_de_otsu,STRONGREN,1.8358230590820312e-05,0.013698101043701172,STRONGREN,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_23.jpg,limiarização_binária,STRONGREN,4.5299530029296875e-06,0.013831853866577148,STRONGREN,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_23.jpg,bilateral,STRONGREN,0.000926971435546875,0.01622605323791504,STRONGREN,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_24.jpg,original,OLADIO,,0.01280975341796875,OLADIO,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_24.jpg,image_full_gray,OLADIO,1.6927719116210938e-05,0.012553691864013672,OLADIO,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_24.jpg,limiarização_de_otsu,OLADIO,3.62396240234375e-05,0.012485980987548828,OLADIO,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_24.jpg,limiarização_binária,OLADIO,4.5299530029296875e-06,0.013736963272094727,OLADIO,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_24.jpg,bilateral,OLADIO,0.000675201416015625,0.012906789779663086,OLADIO,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_25.jpg,original,CHRYSTINA,,0.013296127319335938,CHRYSTINA,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_25.jpg,image_full_gray,CHRYSTINA,2.0503997802734375e-05,0.013242721557617188,CHRYSTINA,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_25.jpg,limiarização_de_otsu,CHRYSTINA,1.7881393432617188e-05,0.013255119323730469,CHRYSTINA,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_25.jpg,limiarização_binária,cHRYSTINA,4.0531158447265625e-06,0.013184785842895508,CHRYSTINA,1.0,0.1111111111111111,1.0,0.0,1.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_25.jpg,bilateral,CHRYSTINA,0.0009560585021972656,0.013240337371826172,CHRYSTINA,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_26.jpg,original,SAMIA,,0.012609481811523438,SAMIA,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_26.jpg,image_full_gray,SAMIA,1.8358230590820312e-05,0.011973857879638672,SAMIA,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_26.jpg,limiarização_de_otsu,SAMIA,1.7404556274414062e-05,0.011897563934326172,SAMIA,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_26.jpg,limiarização_binária,SAMIA,4.0531158447265625e-06,0.011863231658935547,SAMIA,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_26.jpg,bilateral,SAMIA,0.0006964206695556641,0.01179051399230957,SAMIA,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_27.jpg,original,WOSNIAK,,0.014561176300048828,WOSNIAK,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_27.jpg,image_full_gray,WOSNIAK,1.8596649169921875e-05,0.013065576553344727,WOSNIAK,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_27.jpg,limiarização_de_otsu,WOSNIAK,1.7642974853515625e-05,0.013166427612304688,WOSNIAK,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_27.jpg,limiarização_binária,WOSNIAK,4.0531158447265625e-06,0.012987136840820312,WOSNIAK,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_27.jpg,bilateral,WOSNIAK,0.0008707046508789062,0.013317346572875977,WOSNIAK,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_28.jpg,original,NAIYFAL4PARE,,0.020983457565307617,NATURALIDADE,1.0,0.5,1.0,0.0,1.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_28.jpg,image_full_gray,NAIYFAL4PARE,1.7642974853515625e-05,0.02104496955871582,NATURALIDADE,1.0,0.5,1.0,0.0,1.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_28.jpg,limiarização_de_otsu,NatuRaLIDADE,3.337860107421875e-05,0.013043403625488281,NATURALIDADE,1.0,0.3333333333333333,1.0,0.0,1.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_28.jpg,limiarização_binária,,4.291534423828125e-06,0.006153106689453125,NATURALIDADE,1.0,1.0,1.0,0.0,1.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_28.jpg,bilateral,,0.0008068084716796875,0.00554347038269043,NATURALIDADE,1.0,1.0,1.0,0.0,1.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_29.jpg,original,Data,,0.011127710342407227,DATA,1.0,0.75,1.0,0.0,1.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_29.jpg,image_full_gray,Data,1.5020370483398438e-05,0.011102437973022461,DATA,1.0,0.75,1.0,0.0,1.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_29.jpg,limiarização_de_otsu,DATA,1.4543533325195312e-05,0.011164426803588867,DATA,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_29.jpg,limiarização_binária,,3.5762786865234375e-06,0.0053997039794921875,DATA,1.0,1.0,1.0,0.0,1.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_29.jpg,bilateral,,0.00043487548828125,0.005539417266845703,DATA,1.0,1.0,1.0,0.0,1.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_30.jpg,original,DE,,0.011039257049560547,DE,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_30.jpg,image_full_gray,DE,1.5497207641601562e-05,0.011259794235229492,DE,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_30.jpg,limiarização_de_otsu,DE,1.3828277587890625e-05,0.011415243148803711,DE,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_30.jpg,limiarização_binária,,3.5762786865234375e-06,0.0054204463958740234,DE,1.0,1.0,1.0,0.0,1.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_30.jpg,bilateral,,0.0003173351287841797,0.005748748779296875,DE,1.0,1.0,1.0,0.0,1.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_31.jpg,original,NASCIMENTO,,0.013480901718139648,NASCIMENTO,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_31.jpg,image_full_gray,NASCIMENTO,1.811981201171875e-05,0.013184547424316406,NASCIMENTO,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_31.jpg,limiarização_de_otsu,NASCIMENTO,1.6927719116210938e-05,0.014304399490356445,NASCIMENTO,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_31.jpg,limiarização_binária,,3.814697265625e-06,0.005982398986816406,NASCIMENTO,1.0,1.0,1.0,0.0,1.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_31.jpg,bilateral,,0.0007631778717041016,0.005686521530151367,NASCIMENTO,1.0,1.0,1.0,0.0,1.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_32.jpg,original,VIEIRÓPOLIS-PB,,0.014707326889038086,VIEIROPOLIS-PB,1.0,0.07142857142857142,1.0,0.0,1.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_32.jpg,image_full_gray,VIEIRÓPOLIS-PB,2.1219253540039062e-05,0.014426708221435547,VIEIROPOLIS-PB,1.0,0.07142857142857142,1.0,0.0,1.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_32.jpg,limiarização_de_otsu,vIEIROPOLIS-PB,2.002716064453125e-05,0.013695240020751953,VIEIROPOLIS-PB,1.0,0.07142857142857142,1.0,0.0,1.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_32.jpg,limiarização_binária,VIEIRÓPOLIS-PB,4.76837158203125e-06,0.014075517654418945,VIEIROPOLIS-PB,1.0,0.07142857142857142,1.0,0.0,1.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_32.jpg,bilateral,VIEIRÓPOLIS-PB,0.0011134147644042969,0.015012741088867188,VIEIROPOLIS-PB,1.0,0.07142857142857142,1.0,0.0,1.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_33.jpg,original,13/02/1998,,0.013482093811035156,13/02/1998,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_33.jpg,image_full_gray,13/02/1998,1.811981201171875e-05,0.013312101364135742,13/02/1998,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_33.jpg,limiarização_de_otsu,13/02/7998,1.6927719116210938e-05,0.014015436172485352,13/02/1998,1.0,0.1,1.0,0.0,1.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_33.jpg,limiarização_binária,13/02/1998,3.814697265625e-06,0.013620138168334961,13/02/1998,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_33.jpg,bilateral,13/02/1998,0.0008361339569091797,0.01361989974975586,13/02/1998,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_34.jpg,original,C.NAS=45,,0.013452768325805664,C.NAS=45,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_34.jpg,image_full_gray,C.NAS=45,3.790855407714844e-05,0.013929605484008789,C.NAS=45,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_34.jpg,limiarização_de_otsu,C.NAS=45,1.71661376953125e-05,0.013639688491821289,C.NAS=45,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_34.jpg,limiarização_binária,C.NAS=45,3.814697265625e-06,0.01334238052368164,C.NAS=45,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_34.jpg,bilateral,C NAS=45,0.0007495880126953125,0.015813827514648438,C.NAS=45,2.0,0.125,1.0,0.0,1.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_35.jpg,original,LV=40,,0.012458324432373047,LV=40,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_35.jpg,image_full_gray,LV=40,1.7404556274414062e-05,0.012091875076293945,LV=40,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_35.jpg,limiarização_de_otsu,LV=40,1.5735626220703125e-05,0.012153863906860352,LV=40,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_35.jpg,limiarização_binária,Lv=40,4.5299530029296875e-06,0.012130260467529297,LV=40,1.0,0.2,1.0,0.0,1.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_35.jpg,bilateral,LV=40,0.0005557537078857422,0.012531280517578125,LV=40,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_36.jpg,original,FL=455,,0.013220787048339844,FL=455,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_36.jpg,image_full_gray,FL=455,1.6689300537109375e-05,0.012861251831054688,FL=455,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
/content/crop_craft-images/RG_Verso,res_00025937_in_36.jpg,limiarização_de_otsu,FL=455,1.6927719116210938e-05,0.011927366256713867,FL=455,0.0,0.0,0.0,1.0,0.0,OpenCV[todos preproc] -> EASYOCR
